_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
641be6e3864bf5f362d11654,,98.8,95.22,108.8,79.68,247;8;1;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1679550179000
641be6ac864bf5f362d114d4,true,112.76,100,112.76,81.45,282;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1679550124000
641be684864bf5f362d113d0,,79.2,93.78,90,56.39,198;9;1;1,time,30,-1,0,30,0,0,true,false,english,none,normal,false,false,false,,1679550084000
641be661864bf5f362d112d2,,76.4,95.69,83.6,63.23,191;1;6;0,time,30,-1,0,30,0,0,true,false,english,none,normal,false,false,false,,1679550049000
641be63b864bf5f362d111bf,,91.17,98.74,95.57,70.75,228;1;0;1,time,30,-1,0,30.01,0,0,true,false,english,none,normal,false,false,false,,1679550011000
641be615864bf5f362d110c4,,83.17,94.67,97.57,64.7,208;7;1;0,time,30,-1,0,30.01,0,0,true,false,english,none,normal,false,false,false,,1679549973000
641be5f1864bf5f362d10fd4,,75.17,94.44,86.37,53.53,188;6;2;2,time,30,-1,0,30.01,1,0,true,false,english,none,normal,false,false,false,,1679549937000
641be5bf864bf5f362d10e7c,true,93.17,98.75,95.97,71.68,233;2;0;1,time,30,-1,4,30.01,0,37.15,true,false,english,none,normal,false,false,false,,1679549887000
641be4a3864bf5f362d10748,true,103.57,96.69,108.76,75.19,259;5;2;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1679549603000
62a8e5e6670d484edef93437,true,94.58,99.58,94.58,73.18,473;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,,1655236070000
6285520af90d84081a7897a0,true,89.17,100,89.17,78.96,223;0;0;0,time,30,-1,1,30.01,0,4.15,false,false,english,none,master,false,false,false,,1652904458000
62760d596d6f0bfb3171cecf,,89.78,100,89.78,76.11,224;0;0;0,quote,2612,1,0,29.94,0,0,false,false,english,none,master,false,false,false,,1651903833000
62760ce66d6f0bfb3171ccd7,,71.03,100,71.03,64.92,152;0;0;0,quote,3042,1,0,25.68,1,0,false,false,english,none,master,false,false,false,,1651903718000
626e2cebcd2dd5da23c704b1,,56.8,83.64,78.64,51.03,39;5;1;1,words,10,-1,0,8.24,0,0,false,false,english,none,normal,false,false,false,,1651387627000
626e2ce1cd2dd5da23c7046e,true,121.55,100,121.55,82.71,47;0;0;0,words,10,-1,0,4.64,0,0,false,false,english,none,normal,false,false,false,,1651387617000
626e2cd9cd2dd5da23c70447,,62.04,86.27,77.18,68.69,41;4;1;0,words,10,-1,0,7.93,0,0,false,false,english,none,normal,false,false,false,,1651387609000
626e2cd0cd2dd5da23c70414,,98.71,94.64,108.39,68.66,51;2;0;0,words,10,-1,0,6.2,0,0,false,false,english,none,normal,false,false,false,,1651387600000
626e2cc8cd2dd5da23c703eb,,104.55,100,104.55,72.16,46;0;0;0,words,10,-1,0,5.28,0,0,false,false,english,none,normal,false,false,false,,1651387592000
626e2cb5cd2dd5da23c7038f,,77.78,89.36,104.44,70.14,35;2;1;1,words,10,-1,0,5.4,0,0,false,false,english,none,normal,false,false,false,,1651387573000
626e2c9bcd2dd5da23c70302,,103.52,100,103.52,85.14,49;0;0;0,words,10,-1,0,5.68,0,0,false,false,english,none,normal,false,false,false,,1651387547000
626e2c92cd2dd5da23c702dc,,98.6,90,120.24,91.06,41;2;1;1,words,10,-1,0,4.99,0,0,false,false,english,none,normal,false,false,false,,1651387538000
626e2c8acd2dd5da23c702a2,,86.98,100,86.98,76.87,54;0;0;0,words,10,-1,0,7.45,0,0,false,false,english,none,normal,false,false,false,,1651387530000
626e2c81cd2dd5da23c70279,,90.5,100,90.5,69.69,54;0;0;0,words,10,-1,0,7.16,0,0,false,false,english,none,normal,false,false,false,,1651387521000
626e2c78cd2dd5da23c2e265,,81.46,95.65,91.39,62.87,41;1;0;0,words,10,-1,0,6.04,0,0,false,false,english,none,normal,false,false,false,,1651387512000
